,Negative,Neutral,Positive
Prendiamo le ordinazioni mentre in lontananza una cameriera della nostra età non smette di fissare Blake che invece sembra non accorgersene.,0.001191072748042643,0.9930071830749512,0.005801745690405369
<<Lei cosa prende signorina invece?>>  <<Una Diet Coke con ghiaccio e limone grazie>> sorrido timidamente e se ne va.,0.0008512000204063952,0.8329610824584961,0.16618770360946655
<<Conosci questo posto?>> ne approfitto per sapere un po‘ del ragazzo dagli occhi enigmatici ora che siamo soli.,0.0029787623789161444,0.945530891418457,0.05149037018418312
"<<Si ci vengo spesso con Nathan, un mio amico.>> Sembra sovrappensiero e non ha per niente voglia di continuare questa conversazione, fortunatamente ad interrompe questo silenzio imbarazzante è la cameriera che lo stava letteralmente mangiando con gli occhi qualche istante fa e che ci porta i nostri ordini.",0.9837731122970581,0.013234054669737816,0.002992886584252119
"<<Ciao Blake, com‘è andata stasera?",0.00020720099564641714,0.9976223111152649,0.002170535735785961
>> cinguetta appena arriva al nostro tavolo e mi chiedo come una voce così fastidiosamente innaturale possa far colpo su qualcuno.,0.42291024327278137,0.572705864906311,0.004383896943181753
"<<Bene Em, come sempre>> risponde sbrigativo senza dare troppe spiegazioni, ma lei non sembra farci troppo caso abituata forse al suo modo di fare.",0.005944062955677509,0.8716633915901184,0.12239255011081696
<<Non sono potuta venire perché ero qui di turno altrimenti ci sarei stata lo sai>> fa l‘occhiolino e se ne va sculettando.,0.007180225104093552,0.6840548515319824,0.30876484513282776
"Mi viene da ridere e non riesco a nasconderlo, lui alza un sopracciglio ma non dice nulla in merito.",0.001215132069773972,0.022424884140491486,0.976360023021698
Dopo alcuni interminabili minuti si decide a parlare.,0.0019268525065854192,0.9955294728279114,0.002543716924265027
<<Perché eri lì stasera?>>,0.00043163952068425715,0.998227059841156,0.0013413128908723593
"Non riesco a decifrare il suo sguardo che sembra oscillare tra la rabbia forse e la curiosità, difficile dirlo con certezza visto che ogni movimento e parola sembra essere accuratamente soppesata per non lasciar intravedere troppo di sé.",0.10396464169025421,0.5392757058143616,0.3567596971988678
<<Perché non avrei dovuto esserci?>> rispondo alzando gli occhi verso la sua direzione.,0.0016540235374122858,0.9971610307693481,0.0011849848087877035
Se vuole giocare a questo gioco io sono brava almeno quanto lui.,0.0003116467851214111,0.0018405856098979712,0.9978477954864502
<<Rispondi sempre con un‘altra domanda?>> si ferma un attimo a pensare e poi continua <<comunque non mi sembra il posto per una ragazza come te.,0.5795698165893555,0.4184383451938629,0.0019917944446206093
Quel deficiente di Jace almeno avrebbe potuto stare attento a dove andavi.,0.9765398502349854,0.020743872970342636,0.0027163084596395493
Se non fossi venuto io non so come saresti uscita di lì>> mi fissa dritto negli occhi come se volesse vedermi dentro.,0.009147470816969872,0.7315694689750671,0.25928306579589844
"Questa sua arroganza comincia a darmi fastidio, non ho bisogno di aiuto da nessuno né tanto meno che qualcuno mi pedini, ho già superato quel periodo della mia vita di controlli e protezione e non è finita bene per chi amavo.",0.997331976890564,0.002320291707292199,0.0003477605932857841
"<<So cavarmela benissimo da sola, e se sapevo che poi me lo avresti rinfacciato non ti avrei seguita.",0.0006182655342854559,0.009050128050148487,0.9903316497802734
Non ho bisogno di un bodyguard nella mia vita.,0.002875595586374402,0.6236256957054138,0.37349870800971985
Piuttosto io non capisco perché tanto disturbarsi per poi fare così>> dico quello che penso tutto in un‘unica frase prima che possa pentirmene.,0.1186315193772316,0.8671383261680603,0.01423014234751463
Lui sembra sorpreso tanto quanto me di questa dichiarazione ma poi sorride di lato come se fosse soddisfatto da questa risposta.,0.000419605610659346,0.0026672366075217724,0.9969131946563721
"Sembra di essere sulle montagne russe con questo ragazzo, un attimo prima è arrabbiato e l‘attimo dopo pare che non sia successo nulla, non riesco a stare dietro questo cambiamento tanto veloce quanto immediato.",0.9827708601951599,0.013271537609398365,0.003957604058086872
<<Mi domandavo semplicemente perché fossi sola e sono anche un po‘ incazzato con Jace per questo>> ora è estremamente serio <<cosa sto facendo di male?>> domanda realmente incuriosito dalle mie risposte.,0.7383202314376831,0.12552684545516968,0.13615289330482483
"Non è il tipo di uscita che mi ero immaginata quando sono salita con lui in moto, sembra seccato, ma d‘altronde io non sono nessuno per giudicare o commentare il carattere di una persona che neanche conosco, così mi limito ad alzare le spalle.",0.6549287438392639,0.3278823494911194,0.01718888431787491
"<<Sono curioso, nessuno prima mi ha mai detto qualcosa che non andava in me a parte le volte in cui non accetto i numeri di telefono delle ragazze con cui vado a letto, ma quello è un caso a sé>> mi guarda con uno strano luccichio delle sue gemme smeraldo.",0.009959731251001358,0.49731823801994324,0.4927220344543457
"Rimango a bocca aperta dalla sua presunzione e dilato ancora di più gli occhi, anche se sembra davvero curioso il discorso è cambiato e ha preso un‘altra piega adesso.",0.0030958857387304306,0.10786382853984833,0.8890402913093567
<<Ti porti a letto delle ragazze e il giorno dopo rifiuti il loro numero?,0.07277257740497589,0.9264617562294006,0.0007657105452381074
>> chiedo sbigottita.,0.021258369088172913,0.9681919813156128,0.010549641214311123
Lui fa un mezzo sorriso divertito vedendo la mia espressione.,0.00014777312753722072,0.013452197425067425,0.9864000082015991
"<<In realtà io non mi porto a letto nessuno, è una cosa molto consensuale>> arrossisco sentendo queste parole ora che i suoi occhi mi puntano come una preda <<poi non capisco le ragazze che si buttano sul primo incontrato al bar o in una festa quali impegni o pretese vorrebbero rivalere il giorno dopo.",0.5197033882141113,0.45852532982826233,0.021771321073174477
"È una cosa molto stupida, e per finire la mia reputazione mi precede>> abbassa lo sguardo impercettibilmente su quest‘ultima frase e noto un qualcosa di strano nel suo sguardo.",0.9963619112968445,0.0033479107078164816,0.0002901402476709336
Decido così di non soffermarmi su un argomento che potrebbe ribaltare ancora una volta il suo umore.,0.009018409997224808,0.9660626649856567,0.02491883561015129
"<<Ora ho capito perché sei in moto, probabilmente le ragazze ti rigano la macchina.>>",0.0034863005857914686,0.9956269264221191,0.0008867190917953849
La tensione che si percepiva fino a qualche instate fa ora si è alleggerita ma una domanda mi attanaglia la testa e non posso fare a meno di evitarla.,0.9224259257316589,0.043898217380046844,0.03367578983306885
<<Perché sei venuto a cercarmi se neanche sapevi chi fossi?>>,0.0014538641553372145,0.9980325102806091,0.0005135841201990843
"Il suo sguardo si sofferma sulle mie labbra, ma appena se ne rende conto tira su il cappuccio della felpa e guarda la cameriera corrucciato.",0.045447029173374176,0.869903564453125,0.08464942872524261
<<Sei sempre così curiosa?,0.0006100724567659199,0.6804568767547607,0.31893303990364075
"Non puoi semplicemente dire ""grazie"" e basta?>> torna appena a guardarmi e continua <<te l‘ho detto non sembrava il posto adatto a te>> chiude così la frase e capisco che non ha intenzione di continuare l‘argomento, mi arrendo.",0.9464432001113892,0.03660452365875244,0.01695224456489086
"Il ritorno al dormitorio sembra leggermente più lungo, e la testa mi pulsa di pensieri.",0.6626091003417969,0.1771005094051361,0.1602904349565506
"È stata una strana uscita, ho visto più lati del carattere di Blake contemporaneamente e solo in alcuni di quei lati sembrava essere veramente lui, ho avuto come la sensazione che per la maggior parte del tempo indossasse una maschera di arroganza e prepotenza, in alcuni casi però i suoi occhi cambiavano impercettibilmente come se ritrovasse il vero lui in mezzo a tanti muri.",0.11970806121826172,0.5650995373725891,0.315192312002182
"Io al contrario non sono mai stata brava a nascondere i miei sentimenti e neanche ho mai voluto, ho imparato a convivere rispetto a delle situazioni spiacevoli ma non ho mai alzato muri per nascondermi, mi piace in un certo senso far vedere la vera me, ma capisco bene e riconosco chi per difesa è costretto a farlo.",0.003517916426062584,0.0047780596651136875,0.991703987121582
"Scendo dalla moto e rimango in piedi di fronte a lui, nessuno dei due è pronto a parlare, come se nessuno avesse il coraggio di dire addio.",0.03111298568546772,0.9637728929519653,0.0051141236908733845
"Blake si alza e si avvicina con la sua camminata seducente che rende impossibile anche mantenere l‘attenzione sui suoi occhi, ora ci dividono solo alcuni centimetri distanza e sembra che il cuore voglia uscirmi dalla bocca.",0.0017877888167276978,0.06271609663963318,0.9354961514472961
"Senza neanche toccarci riesco a sentire l‘elettricità che c‘è tra noi, il mio corpo sembra in balia dei suoi movimenti, mi sento totalmente vulnerabile con lui.",0.6822978258132935,0.21263720095157623,0.10506506264209747
"Non ho mai provato nulla del genere in vita mia e mi fa paura, mi sento al sicuro e in pericolo contemporaneamente con una persona che conosco da poco e sento così tanto il mio corpo bramare il suo.",0.004822988063097,0.0174748282879591,0.9777021408081055
"I suoi occhi sembrano cambiare colore, si scuriscono e riempiono di desiderio.",0.006657278630882502,0.20232747495174408,0.7910152673721313
"Non so dirlo non avendo mai vissuto prima situazioni del genere, nessuno mi ha mai guardato così prima, come se il mondo fosse sospeso tra noi due.",0.016788126900792122,0.6410613059997559,0.34215059876441956
Socchiude le labbra come per respirare meglio e mi sfiora con il pollice il labbro inferiore.,0.0009108178201131523,0.14194566011428833,0.8571435213088989
"A questo tocco chiudo gli occhi e mi avvicino, non so cosa voglio fare o sto per fare, voglio solo continuare a sentire questa sensazione, voglio solo continuare il contatto tra noi.",0.0001301354932365939,0.005836964584887028,0.9940329194068909
Ma lui leva la mano e chiude gli occhi trattenendo il respiro.,0.0021922013256698847,0.9912739396095276,0.006533930543810129
"Quando li riapre sembra distaccato, la luce che vedevo fino a qualche secondo fa è svanita e ha lasciato spazio solo a uno sguardo vuoto e indifferente.",0.992922306060791,0.006438577082008123,0.000639035424683243
"<<Stai lontana da me>> dice con un filo di voce come se non ne fosse convinto neanche lui, ma risale in moto e se ne va senza voltarsi.",0.002764993580058217,0.8078770041465759,0.18935802578926086
"Tutte queste emozioni lasciano spazio all‘aria che ricomincia a entrare nei polmoni appena lui si allontana, non mi ero accorta di trattenere il fiato fino a questo momento.",0.00023424412938766181,0.0027697619516402483,0.9969960451126099
"Mi sento confusa e anche un po‘ vuota, quando ti travolgono questo genere di emozioni e poi se ne vanno improvvisamente è così che ci si sente?",0.9862064719200134,0.013219339773058891,0.0005742216599173844
"Quando tocchi il paradiso con un dito e poi vieni riportato alla cruda e fredda realtà è come ricevere uno schiaffo in faccia, e brucia maledettamente in ogni parte del corpo.-------",0.9788466095924377,0.01935548707842827,0.0017979515250772238
Ciao ragazze come vi sembra Blake in questo primo capitolo su di lui?,0.0002909161848947406,0.9955854415893555,0.00412362813949585
"Fatemi sapere sui commenti e se vi sta piacendo la storia votatelaVi ricordo che aggiornerò regolarmente, se salvate la storia nel vostro elenco di lettura vi arriverà la notifica.",0.001288318308070302,0.4855852425098419,0.5131264328956604
Vi abbraccio,0.00033920834539458156,0.6813858151435852,0.3182750344276428
Quando entro a lezione Isaac mi sta tenendo il posto e mi rivolge un sorriso caloroso.,9.398988186148927e-05,0.005658847279846668,0.9942470788955688
<<Ehy hai un aspetto orribile cos‘hai combinato stanotte?,0.966321587562561,0.03333922103047371,0.0003390891361050308
>> conclude facendo un occhiolino malizioso.,0.013367299921810627,0.8519651293754578,0.1346675455570221
"<<Niente di quello che stai immaginando Isaac, ho dormito male mi devo ancora abituare al nuovo materasso>> fingo ma riesce male anche stavolta, lo vedo nello sguardo che mi rivolge subito dopo.",0.9879789352416992,0.0114631662145257,0.0005579081480391324
<<Farò finta di crederci>> e per cambiare argomento mi racconta la sua serata.,0.00048348019481636584,0.9962688684463501,0.003247652668505907
Isaac è fidanzato da due anni e sta aspettando che la sua ragazza finisca il liceo per poi raggiungerlo al college.,0.00043219549115747213,0.9631577730178833,0.03641002997756004
"Sarà un anno difficile visto che potranno vedersi solo via Skype o durante le vacanze del ringraziamento, ma è fiducioso e dice che il loro amore può sopravvivere alla distanza perché un anno di distacco in confronto a una vita intera insieme non è niente.",0.0012912905076518655,0.033142924308776855,0.9655658006668091
"La sua ragazza è molto fortunata ad aver incontrato una persona come lui, e il loro amore fa sognare anche un po‘ me durante le ore successive di lezione.",0.00010293351078871638,0.003025260055437684,0.9968717694282532
"Cerco di tenere la mente occupata il più possibile per non pensare alla serata di ieri sera, non posso negare che stamattina svegliandomi ho sentito uno strano senso di delusione dentro, perché non capitava da tanto tempo che mi sentissi viva davvero.",0.9979901313781738,0.001737448270432651,0.000272459932602942
Fortunatamente la mattinata passa in fretta e non ho incrociato nessuna faccia amica.,0.0003436812839936465,0.0018640864873304963,0.9977922439575195
Quando rientro in camera sono le tre e Becka sdraiata sul letto appena mi vede salta in piedi.<<Aly dov‘eri finita ieri sera?,0.002204506890848279,0.9948339462280273,0.002961557125672698
Ti abbiamo cercato dappertutto e mi ero preoccupata.,0.9904068112373352,0.009359551593661308,0.0002335949393454939
Il telefono non prendeva e non sapevo come rintracciarti.,0.8947285413742065,0.10426357388496399,0.0010079768253490329
Stamattina appena sveglia non c‘eri in camera probabilmente eri già uscita per andare a lezione perché ho visto il letto disfatto e mi sono tranquillizzata.,0.20422081649303436,0.5490270853042603,0.24675220251083374
Ma dove sei stata?,0.000831521232612431,0.9984875917434692,0.0006808051257394254
>Mi sorprendo nella velocità con cui pronuncia queste frasi senza prendere fiato e la sua faccia che si è arrossata per la mancanza di ossigeno mi fa sorridere.,0.00028156215557828546,0.0017142265569418669,0.9980042576789856
"Decido che questa volta che non voglio mentire, non del tutto.",0.6412637829780579,0.33874547481536865,0.019990788772702217
<<Becka tranquilla sono qui.,0.0003145374357700348,0.41107481718063354,0.5886106491088867
"Ieri vi avevo persi di vista, la gente spingeva e non so come sono arrivata in prima finita>> metto a posto i libri delle lezioni e mi siedo nel mio letto prima di riprendere <<al termine dell‘incontro mi sono ritrovata invece a parlare con un ragazzo, si chiama Blake, e mi ha riaccompagnata lui.",0.053865306079387665,0.8618149161338806,0.08431980013847351
">> Cerco di sembrare il più disinvolta possibile, soprattutto quest‘ultima parte e spero che la mia compagna non si impegni per fare altre domande.",0.004414239898324013,0.0936402678489685,0.9019454717636108
<<Coosa?>> dice a bocca aperta battendo le mani entusiasta.,0.0005101403803564608,0.0904049277305603,0.9090849757194519
<<Alyssa Hudges non ti avrei mai fatta una tipa da Blake Owen!,0.030762236565351486,0.6170963644981384,0.35214143991470337
Indiscutibilmente è molto attraente e dicono anche sia altrettanto bravo a letto.,0.00040376317338086665,0.0010139024816453457,0.9985823631286621
"A tal proposito mi stupisco che si sia limitato a riaccompagnarti in dormitorio piuttosto che fare una piccola fermata nel suo, di letto>> conclude ridendo.",0.0018071779049932957,0.3640162944793701,0.63417649269104
"Mi ricordo quando ieri Blake ha detto qualcosa in merito la sua reputazione, ma non mi aspettavo che anche la mia compagna di stanza ne fosse al corrente.",0.02458144910633564,0.9115117788314819,0.06390687078237534
"Vorrei chiedergli di più per conoscere qualcosa di lui che solo io sembro non essere al corrente, ma mi limito a rimanere nel mio mondo per evitare che quel ragazzo ne entri ancora a far parte.",0.022502632811665535,0.705022931098938,0.2724745273590088
"La settimana è passata tranquilla tra le lezioni e lo studio, sto iniziando ad ambientarmi nella nuova routine che cerco di non intaccare da altre distrazioni.",0.00040132791036739945,0.009815788827836514,0.9897828698158264
La sera mentre Becka è uscita quasi sempre io sono rimasta per lo più a casa per leggere un romanzo o guardare un film in streaming e sono riuscita ad evitare così tutte le uscite che mi sono state proposte dalla mia compagna.,0.024498119950294495,0.08984705060720444,0.8856548070907593
"Per concedermi di conoscere altre persone oltre il suo gruppo ho trascorso il tempo con Isaac, così i pomeriggi liberi dallo studio e la mattina prima delle lezioni siamo stati insieme.",0.000218273708014749,0.028530267998576164,0.9712514877319336
Sento che finalmente sto ritrovando un equilibrio e non posso che esserne più soddisfatta.,0.0007036614697426558,0.0014857164351269603,0.9978106617927551
"Mi sono scontrata con Jace diverse volte durante la pausa pranzo in questa settimana che non ha smesso mai di darmi attenzioni non gradite, ma sta iniziando a capire che non sono interessata a lui in quel senso e se ne sta facendo una ragione anche se non lo accetta perché convinto che prima o poi cederò anch‘io.",0.9903601408004761,0.008906659670174122,0.0007331775268539786
"Questa cosa mi fa sorridere soprattutto perché negli anni passati ho avuto delle storie ma con nessun ragazzo che mi abbia davvero fatto battere il cuore, perciò non sono mai andata a ""fondo"" con nessuno e di certo non lo farò con lui.",0.0016488778637722135,0.0011584963649511337,0.9971926808357239
"Così sono riuscita a sopravvivere una settimana in una nuova città, mi sono fatta nuovi amici ma non ce l‘ho fatta a non accettare l‘invito ad una festa alla confraternita questa sera.",0.006516279652714729,0.040792517364025116,0.9526911973953247
"Ovviamente Becka mi ha convinta nonostante mi ero imposta di non andare, ma sono giorni che me ne parla e comunque non avrei saputo cosa fare se fossi rimasta a casa.",0.009065963327884674,0.1404525488615036,0.8504814505577087
"<<Vedrai Aly ti divertirai tantissimo stasera, te lo prometto>> dice euforica per la centesima volta.",9.967538790078834e-05,0.006592773366719484,0.9933075308799744
"<<Lo spero anche se ne dubito, non mi piacciono più le feste>> rispondo mentre sorseggio il mio frappuccino al cioccolato pentendomi di aver rivelato involontariamente questo dettaglio scomodo della mia vita.",0.953668475151062,0.04576103389263153,0.0005704232025891542
"Lei è però troppo impegnata in quello che sta facendo e sembra non aver sentito la mia piccola confessione, infatti sta cercando nel suo armadio un abito della mia taglia da prestarmi perché nel mio guardaroba non ha trovato niente di adatto.",0.9391334056854248,0.059309959411621094,0.0015566269867122173
"<<Stasera quando ti vedrà Jace perderà la testa per te, premesso che già non l‘abbia fatto>> dice tirando la testa fuori dalle ante <<non vuoi dargli neanche una possibilità?>> mi chiede con uno sguardo speranzoso.",0.02776881493628025,0.9690672159194946,0.0031639866065233946
<<Non è proprio il mio tipo Becka>> rispondo sincera.,0.03527608886361122,0.6213226914405823,0.3434012532234192
<<Ma non deve per forza essere il tuo tipo.,0.007669935934245586,0.9753857254981995,0.01694430410861969
"Pensaci non ti sto chiedendo di sposarlo o di farci dei figli, solo pensaci>> lascia la frase in sospeso per prendere un abito a tubino nero, così ne approfitto per cambiare discorso.",0.010315664112567902,0.9593334197998047,0.030350923538208008
"<Questo mi piace>> tra tutti i vestiti che mi ha mostrato questo può essere l‘unico adatto a me, e decido di provarlo.",0.0015543693443760276,0.0045013427734375,0.9939443469047546
"È un vestito nero semplice, con uno scollo a v davanti e niente di troppo eccessivo, ma con un tacco nero potrò sentirmi abbastanza a mio agio.",0.00118502217810601,0.0027759631630033255,0.9960390329360962
"<<Tesoro a parte Jace, stasera con quell‘abito addosso potrai scegliere chiunque tu voglia>>dice sorridendo da un orecchio all‘altro soddisfatta.",0.0003885092737618834,0.07248719781637192,0.9271243214607239
La parte che temo di più nell‘uscire con Becka è l‘ansia durante i preparativi.,0.8446834683418274,0.14979234337806702,0.005524211563169956
"A lei non sfugge niente, un capello fuori posto, un occhio truccato diversamente dall‘altro, il rossetto sbavato, niente è lasciato al caso.",0.21365125477313995,0.7577199339866638,0.028628861531615257
L‘ansia aleggia nella stanza e anziché assomigliare a dei preparativi per una semplice uscita sembrano più dei preparativi per una festa d‘élite.,0.8876428008079529,0.1057843565940857,0.00657286774367094
"Mi sto rilassando seduta nel mio letto convinta di aver concluso la mia parte mentre la vedo gironzolare frettolosa nella camera in cerca di qualcosa, ma appena si gira a guardarmi e alza un sopracciglio capisco che non è così.",0.2162279188632965,0.6697479486465454,0.11402403563261032
"<<Alyssa così sembri una diciassettenne, vieni qui ci penso io>> conclude mentre mi prende le mani e mi conduce in bagno con un sorrisetto diabolico.",0.000377276650397107,0.1837419718503952,0.8158807754516602
"In realtà ho solo un anno in più rispetto a una ragazza di diciassette anni, perciò la cosa non mi sembra troppo grave, ma decido di assecondare i suoi sforzi per questa volta.",0.001096817897632718,0.13291989266872406,0.8659833073616028
"<<Non esagerare Becka ti prego.>> affermo arrendendomi avendo già capito le sue intenzioni, non sono abituata a vedermi troppo truccata.",0.013566048815846443,0.9187402129173279,0.06769368052482605
Ma lei senza aspettare altro tempo prende dei pennelli e comincia a mettermi qualcosa in viso.,0.003251472255215049,0.874792754650116,0.12195582687854767
<<Così sembri una diciottenne>> dice mettendo un po‘ di rossetto <<così una diciannovenne>> continua mettendo due ombretti sulle palpebre <<e così una ventenne>> conclude mettendo del mascara.,0.0008083867141976953,0.9827647805213928,0.01642686501145363
<<Ora sì che va bene>> sorride orgogliosa di ciò che ha appena fatto mentre prende uno specchio che mi porge.,0.00012865100870840251,0.004042452666908503,0.9958289265632629
"Non so cosa mi aspettassi, ma l‘immagine che vedo riflessa assomiglia a me solo un po‘ più grande, e un po‘ più bella.",0.00026867195265367627,0.0009743955451995134,0.9987568855285645
"Sono truccata nei punti giusti ma senza nessun eccesso, la ragazza riflessa allo specchio è più una donna sicura di sé che una ragazza insicura del mondo, e credo di amare quello che i miei occhi per la prima volta stanno vedendo.",0.00022898487804923207,0.0014390910509973764,0.9983319640159607
<<Tesoro mi ringrazierai più tardi ora andiamo Aaron è appena arrivato!>> afferma urlando mentre si controlla un‘ultima volta allo specchio.-------,0.0010033235885202885,0.2544262409210205,0.7445704936981201
Come state?,0.0005180311854928732,0.9960969090461731,0.003385085379704833
Allora siete pronti per la festa?,0.00044564253767021,0.3779502809047699,0.6216040849685669
Votate il capitolo se vi piace e fatemi sapere nei commenti cosa ne pensate!,0.00041904315003193915,0.7545133829116821,0.24506758153438568
Vi aspetto al prossimo aggiornamentoArriviamo alla festa solo quindici minuti dopo e ciò che vedo mentre la macchina inizia a rallentare mi lascia a bocca aperta.,0.18727387487888336,0.05159935727715492,0.7611267566680908
"Ci sono almeno 30 macchine parcheggiate nella via che fiancheggiano il marciapiede, e nel giardino ci sono almeno il doppio delle persone per non parlare dell‘interno.",0.027024082839488983,0.9610097408294678,0.011966199614107609
"Superiamo l‘ingresso, alla nostra destra si trova una stanza con il volume della musica assordante, occupato da ragazze che ballano in modo provocatorio tra di loro e ragazzi che a loro volta ci provano, noi giriamo nella stanza opposta.",0.005001040641218424,0.9901173710823059,0.004881600849330425
"Qui c‘è un ambiente più calmo con una musica in sottofondo più orecchiabile, dei divanetti dove sono raggruppati i diversi gruppi di ragazzi, un tavolo con delle bottiglie di alcool e gente intenta a fare tornei di beer pong.",0.0018984294729307294,0.3992376923561096,0.5988638401031494
Non sono mai stata ad una festa grande come questa.,0.000492333376314491,0.001159551669843495,0.9983481168746948
"Ci avviamo verso i divanetti dove intravedo Zoe e Jace sono seduti insieme ad altra gente, appena mi vede quest‘ultimo si avvicina e mi da un bacio sulla guancia.",0.00040342393913306296,0.733535885810852,0.2660607695579529
<<Sei uno schianto>> mi sussurra all‘orecchio e posso sentire la puzza di alcool che mi entra nei polmoni.,0.9499177932739258,0.033908579498529434,0.016173645853996277
<<Grazie>> mi limito a rispondere imbarazzata.,0.5776268839836121,0.3996671736240387,0.022705964744091034
<<Vieni Aly unisciti a noi!>> urla Aaron mettendo le mani a cono per farsi sentire meglio.,0.0006890888325870037,0.9245503544807434,0.0747605562210083
I ragazzi e le ragazze si sono raggruppati a forma di cerchio dove in mezzo hanno messo una bottiglia di vetro.,0.0005682645714841783,0.9947503209114075,0.004681416787207127
"È il gioco della bottiglia, il classico metodo per rimorchiare quando si è adolescenti o per venire a conoscenza dei pettegolezzi più intimi delle persone, mi domando come studenti universitari ancora si divertano con questo giochino.",0.0004260579007677734,0.013987824320793152,0.9855861067771912
"<<Più tardi forse, ora non mi va>> sorrido con dolcezza facendo spallucce.",0.00775135587900877,0.24318921566009521,0.7490594387054443
<<Ora vuole stare con me>> controbatte Jace facendo l‘occhiolino.,0.0023613786324858665,0.9938353300094604,0.0038032419979572296
Alzo gli occhi al cielo e mi domando perché perda ancora tempo dietro una persona che non è interessata quando potrebbe avere tutte le ragazze che vuole soltanto sbattendo gli occhi.,0.9728187322616577,0.025674141943454742,0.0015071039088070393
Ma lui senza perdere tempo mi mette il braccio intorno al collo e mi porta al tavolo degli alcolici.,0.004423624370247126,0.599952220916748,0.39562416076660156
<<Cosa desidera da bere?>> parla imitando un cameriere.,0.0010061967186629772,0.995840847492218,0.0031529227271676064
<<Una birra grazie>> rispondo ridendo.,0.000309690716676414,0.0929817482829094,0.9067085385322571
Jace può essere anche una simpatica compagnia ma pensare che i suoi tentativi siano destinati ad un altro fine rende questi momenti a volte imbarazzanti.,0.9980791807174683,0.0016012826235964894,0.0003195617173332721
"Prendo il bicchiere che mi porge, non voglio ubriacarmi ma non posso rifiutare ogni cosa che mi viene proposta altrimenti mi isolerò con le mie stesse mani, e non è questo il senso di aver cambiato città.",0.9569039940834045,0.04091745242476463,0.0021785616409033537
"Faccio un sorso e pulisco con la lingua la schiuma rimasta sul labbro superiore, il sapore della birra scorre lasciando dietro di sé una fragranza amara, ma pian piano il gusto diventa sempre meno forte e io comincio a rilassare i muscoli e cervello.",0.00043024439946748316,0.021034423261880875,0.9785353541374207
"Ritorniamo dagli altri e mi siedo sul divano per assistere a quel gioco ma dopo poco Zoe alza la testa di scatto, socchiude appena gli occhi e si sistema i capelli per apparire ancora più sexy di quello che è già.<<Ehy ti aspettavo>> cinguetta con le labbra tinte di rosso fuoco.",0.0009530101669952273,0.05883178114891052,0.9402152299880981
Non sentendo alcuna risposta dalla persona che sta cercando di attirare la sua attenzione s‘innervosisce e si alza in piedi indignata.,0.8211535811424255,0.17464500665664673,0.004201423842459917
Per non ridergli in faccia e capire chi sta rifiutando tante accortezze giro la testa e lo rivedo.,0.0003659733338281512,0.008882197551429272,0.9907518625259399
"Rimango incastrata nella profondità del suo sguardo quando i nostri occhi inevitabilmente, s‘incrociarono.",0.5333596467971802,0.454338937997818,0.012301397509872913
"L‘elettricità ricompare, così come il calore alle guance, e il respiro che sembra non essere più abbastanza.",0.4679017961025238,0.48631027340888977,0.04578792676329613
"A distanza di una settimana le sensazioni che riesce a trasmettermi solo con i suoi occhi non sono cambiate, nonostante conosco a malapena questo ragazzo mi rendo conto di quanto potere abbia già su di me.",0.000746366917155683,0.004348206799477339,0.9949054718017578
"Distolgo lo sguardo sentendomi una stupida, Blake ha chiaramente detto che vuole da me soltanto distanza ma questo non basta ad impedire al mio corpo di comportarsi così in sua presenza.",0.9946978092193604,0.005149534437805414,0.00015255296602845192
"<<Jace mi porteresti un drink per favore?>> domando incerta su quello che sto per fare.------ Ciao a tutte, buona Pasqua!",0.0007808429654687643,0.7891313433647156,0.2100878208875656
"Volevo approfittarne per ringraziarvi delle+300 views in una settimana, siete speciali.",0.0001354482810711488,0.0020424763206392527,0.9978220462799072
Cosa succederà nel prossimo capitolo?,0.00031039476743899286,0.996543824672699,0.003145726164802909
"Fatemi sapere se la storia vi sta piacendo attraverso i voti e scrivetemi le vostre impressioniVi abbraccio Un‘ora, un altro drink e un bicchiere di birra più tardi ho finalmente scordato le sensazione di poco fa, che sembrano essere diventate solo un lontano ricordo.",0.0004055199970025569,0.02737331949174404,0.9722211360931396
"Sento la testa leggera e i pensieri svaniti, le gambe morbide e non riesco a smettere di sorridere, è diventato improvvisamente tutto così divertente!",0.0002854334015864879,0.0010003051720559597,0.9987143278121948
"Riesco a sentire le canzoni entrarmi in testa, il ritmo si abbassa fino ai fianchi che cominciano a muoversi da soli.",0.0005771281430497766,0.053864143788814545,0.9455586671829224
Jace ne approfitta e in un momento di distrazione mi prende per la vita e mi trascina sopra le sue ginocchia dove comincia a baciarmi il collo accarezzandomi il ginocchio<<Jace no per favore>> cerco di alzarmi ma la sua presa è più forte.,0.016464872285723686,0.14934833347797394,0.8341867923736572
<<Ssh andiamo sopra>> dice con una voce più roca del solito alimentata dal desiderio.,0.002351428847759962,0.9949164390563965,0.002732089487835765
Questa voce così piena mi paralizza e mi riporta indietro nel tempo.,0.11753956228494644,0.01662028580904007,0.8658401370048523
"Lui sembra accorgersene, così ne trae vantaggio per alzarsi e portarmi alla base delle scale che conducono al piano superiore, dove sicuramente si trovano le camere.",0.0010653035715222359,0.11582127213478088,0.883113443851471
"È una storia già vista, un momento già vissuto solo in un posto diverso e sento il cuore tremare per la paura.",0.13023068010807037,0.11990603804588318,0.7498632669448853
